,Open,High,Low,Close,Volume,EMA,Bollinger_Upper,Bollinger_Lower,Close_Lag1,Close_Lag2,Close_Lag3,Close_Lag4,Close_Lag5,Close_Lag6,Close_Lag7,Close_Lag8,Close_Lag9,Close_Lag10,Close_Lag11,Close_Lag12,Close_Lag13,Close_Lag14,Close_Lag15,Close_Lag16,Close_Lag17,Close_Lag18,Close_Lag19,Trend,Stock_name
2023-04-21,285.01,286.27,283.0608,285.76,21676387,302.69734037242193,326.3357166655783,281.9242833344217,286.11,288.45,288.37,288.8,286.14,289.84,283.49,282.83,289.39,291.6,284.34,287.18,287.23,288.3,284.05,280.51,275.23,276.38,280.57,293.7612,MSFT
2023-04-20,285.25,289.03,285.08,286.11,23244363,301.1175936702865,325.02182969777726,279.99717030222274,288.45,288.37,288.8,286.14,289.84,283.49,282.83,289.39,291.6,284.34,287.18,287.23,288.3,284.05,280.51,275.23,276.38,280.57,277.66,292.9704,MSFT
2023-04-19,285.99,289.05,284.54,288.45,17150271,299.9111561778783,323.89809580293326,278.5659041970668,288.37,288.8,286.14,289.84,283.49,282.83,289.39,291.6,284.34,287.18,287.23,288.3,284.05,280.51,275.23,276.38,280.57,277.66,272.29,292.15639999999996,MSFT
2023-04-18,291.57,291.755,287.01,288.37,20161845,298.8119984466518,322.85789753421335,277.2691024657866,288.8,286.14,289.84,283.49,282.83,289.39,291.6,284.34,287.18,287.23,288.3,284.05,280.51,275.23,276.38,280.57,277.66,272.29,273.78,291.0924,MSFT
2023-04-17,289.93,291.6,286.16,288.8,23791151,297.8584747850659,321.9043282760099,276.15667172399003,286.14,289.84,283.49,282.83,289.39,291.6,284.34,287.18,287.23,288.3,284.05,280.51,275.23,276.38,280.57,277.66,272.29,273.78,272.23,290.0964,MSFT
2023-04-14,287.0,288.48,283.69,286.14,20987917,296.7424295674405,320.9521534795537,274.8258465204463,289.84,283.49,282.83,289.39,291.6,284.34,287.18,287.23,288.3,284.05,280.51,275.23,276.38,280.57,277.66,272.29,273.78,272.23,279.43,288.92960000000005,MSFT
2023-04-13,283.59,289.9,283.17,289.84,24222678,296.08505532292236,319.45382167088786,274.2971783291121,283.49,282.83,289.39,291.6,284.34,287.18,287.23,288.3,284.05,280.51,275.23,276.38,280.57,277.66,272.29,273.78,272.23,279.43,276.2,287.76840000000004,MSFT
2023-04-12,284.79,287.01,281.96,283.49,27403432,294.8855262445488,317.53892249154273,273.3300775084573,282.83,289.39,291.6,284.34,287.18,287.23,288.3,284.05,280.51,275.23,276.38,280.57,277.66,272.29,273.78,272.23,279.43,276.2,265.44,286.76880000000006,MSFT
2023-04-11,285.75,285.98,281.64,282.83,27276589,293.7373808879251,316.31090448963283,272.14109551036717,289.39,291.6,284.34,287.18,287.23,288.3,284.05,280.51,275.23,276.38,280.57,277.66,272.29,273.78,272.23,279.43,276.2,265.44,260.79,285.58480000000003,MSFT
2023-04-10,289.208,289.6,284.71,289.39,23102994,293.32334461288457,314.35711002851644,272.1688899714835,291.6,284.34,287.18,287.23,288.3,284.05,280.51,275.23,276.38,280.57,277.66,272.29,273.78,272.23,279.43,276.2,265.44,260.79,253.92,284.2832,MSFT
2023-04-06,283.21,292.08,282.03,291.6,29770334,293.1592165545146,311.7547777132477,272.8662222867523,284.34,287.18,287.23,288.3,284.05,280.51,275.23,276.38,280.57,277.66,272.29,273.78,272.23,279.43,276.2,265.44,260.79,253.92,248.59,283.4196,MSFT
2023-04-05,285.85,287.15,282.92,284.34,22064770,292.31929116837034,309.9828021822525,272.5311978177475,287.18,287.23,288.3,284.05,280.51,275.23,276.38,280.57,277.66,272.29,273.78,272.23,279.43,276.2,265.44,260.79,253.92,248.59,252.32,283.292,MSFT
2023-04-04,287.23,290.4499,285.67,287.18,25824299,291.8298348666208,308.13487482340514,272.6571251765949,287.23,288.3,284.05,280.51,275.23,276.38,280.57,277.66,272.29,273.78,272.23,279.43,276.2,265.44,260.79,253.92,248.59,252.32,253.7,283.19840000000005,MSFT
2023-04-03,286.52,288.27,283.95,287.23,24883342,291.3917553555141,305.7916601023471,273.1823398976528,288.3,284.05,280.51,275.23,276.38,280.57,277.66,272.29,273.78,272.23,279.43,276.2,265.44,260.79,253.92,248.59,252.32,253.7,254.15,282.81600000000003,MSFT
2023-03-31,283.73,289.27,283.0,288.3,32765976,291.0973024645127,303.0675123298143,274.18048767018576,284.05,280.51,275.23,276.38,280.57,277.66,272.29,273.78,272.23,279.43,276.2,265.44,260.79,253.92,248.59,252.32,253.7,254.15,256.87,281.98920000000004,MSFT
2023-03-30,284.23,284.46,281.48,284.05,25053410,290.4261308012258,299.0494011870566,275.8775988129434,280.51,275.23,276.38,280.57,277.66,272.29,273.78,272.23,279.43,276.2,265.44,260.79,253.92,248.59,252.32,253.7,254.15,256.87,255.29,280.8828,MSFT
2023-03-29,278.96,281.1398,278.41,280.51,25087032,289.4817373915852,294.88998959017283,277.6050104098272,275.23,276.38,280.57,277.66,272.29,273.78,272.23,279.43,276.2,265.44,260.79,253.92,248.59,252.32,253.7,254.15,256.87,255.29,251.11,279.5048,MSFT
2023-03-28,275.79,276.14,272.0451,275.23,21878647,288.1244290685771,294.0981377390504,276.3828622609496,276.38,280.57,277.66,272.29,273.78,272.23,279.43,276.2,265.44,260.79,253.92,248.59,252.32,253.7,254.15,256.87,255.29,251.11,246.27,277.89639999999997,MSFT
2023-03-27,280.5,281.4589,275.52,276.38,26840212,287.00591201442694,293.9298261043989,276.6471738956011,280.57,277.66,272.29,273.78,272.23,279.43,276.2,265.44,260.79,253.92,248.59,252.32,253.7,254.15,256.87,255.29,251.11,246.27,249.42,276.5436,MSFT
2023-03-24,277.24,280.63,275.28,280.57,28199962,286.39296801305295,293.9885391131329,276.4684608868671,277.66,272.29,273.78,272.23,279.43,276.2,265.44,260.79,253.92,248.59,252.32,253.7,254.15,256.87,255.29,251.11,246.27,249.42,250.16,275.098,MSFT
2023-03-23,277.94,281.06,275.2,277.66,36610879,285.5612567737146,294.20686776039275,275.4401322396072,272.29,273.78,272.23,279.43,276.2,265.44,260.79,253.92,248.59,252.32,253.7,254.15,256.87,255.29,251.11,246.27,249.42,250.16,249.22,273.92440000000005,MSFT
2023-03-22,273.4,281.04,272.18,272.29,34873330,284.2973275571703,295.0302059392015,273.2347940607985,273.78,272.23,279.43,276.2,265.44,260.79,253.92,248.59,252.32,253.7,254.15,256.87,255.29,251.11,246.27,249.42,250.16,249.22,254.77,272.8860000000001,MSFT
2023-03-21,274.88,275.0,269.5191,273.78,34558704,283.29567731363034,295.02368317623484,271.77431682376516,272.23,279.43,276.2,265.44,260.79,253.92,248.59,252.32,253.7,254.15,256.87,255.29,251.11,246.27,249.42,250.16,249.22,254.77,251.51,271.522,MSFT
2023-03-20,276.98,277.48,269.85,272.23,43466649,282.2418032837608,294.9795465478099,270.2044534521901,279.43,276.2,265.44,260.79,253.92,248.59,252.32,253.7,254.15,256.87,255.29,251.11,246.27,249.42,250.16,249.22,254.77,251.51,252.67,269.9024,MSFT
2023-03-17,278.26,283.33,276.3201,279.43,69527371,281.9740124948312,294.2279824668364,270.01901753316366,276.2,265.44,260.79,253.92,248.59,252.32,253.7,254.15,256.87,255.29,251.11,246.27,249.42,250.16,249.22,254.77,251.51,252.67,258.06,268.37960000000004,MSFT
2023-03-16,265.205,276.56,263.28,276.2,54832140,281.42410654294247,293.8522558586889,269.400744141311,265.44,260.79,253.92,248.59,252.32,253.7,254.15,256.87,255.29,251.11,246.27,249.42,250.16,249.22,254.77,251.51,252.67,258.06,262.15,266.86920000000003,MSFT
2023-03-15,259.98,266.48,259.21,265.44,46028047,279.90181068170983,293.97699008153774,266.83600991846225,260.79,253.92,248.59,252.32,253.7,254.15,256.87,255.29,251.11,246.27,249.42,250.16,249.22,254.77,251.51,252.67,258.06,262.15,269.32,265.3864,MSFT
2023-03-14,256.75,261.07,255.86,260.79,33620293,278.0816382358327,295.32592096844564,263.21707903155436,253.92,248.59,252.32,253.7,254.15,256.87,255.29,251.11,246.27,249.42,250.16,249.22,254.77,251.51,252.67,258.06,262.15,269.32,272.17,263.8232,MSFT
2023-03-13,247.4,257.91,245.73,253.92,33339721,275.7805298324201,297.3602197990702,258.29178020092974,248.59,252.32,253.7,254.15,256.87,255.29,251.11,246.27,249.42,250.16,249.22,254.77,251.51,252.67,258.06,262.15,269.32,272.17,271.32,262.652,MSFT
2023-03-10,251.08,252.79,247.6,248.59,28333930,273.1909555626658,298.49847225182623,253.0735277481738,252.32,253.7,254.15,256.87,255.29,251.11,246.27,249.42,250.16,249.22,254.77,251.51,252.67,258.06,262.15,269.32,272.17,271.32,263.1,261.49199999999996,MSFT
2023-03-09,255.82,259.56,251.58,252.32,26653387,271.2032455090786,297.5473695883915,250.0966304116085,253.7,254.15,256.87,255.29,251.11,246.27,249.42,250.16,249.22,254.77,251.51,252.67,258.06,262.15,269.32,272.17,271.32,263.1,263.62,260.58959999999996,MSFT
2023-03-08,254.04,254.5417,250.81,253.7,17340217,269.5362697463092,297.08842354922655,247.4915764507735,254.15,256.87,255.29,251.11,246.27,249.42,250.16,249.22,254.77,251.51,252.67,258.06,262.15,269.32,272.17,271.32,263.1,263.62,266.73,259.85679999999996,MSFT
2023-03-07,256.3,257.69,253.39,254.15,21473179,268.0709107228512,295.66003621857305,245.61696378142688,256.87,255.29,251.11,246.27,249.42,250.16,249.22,254.77,251.51,252.67,258.06,262.15,269.32,272.17,271.32,263.1,263.62,266.73,267.56,259.11999999999995,MSFT
2023-03-06,256.425,260.12,255.98,256.87,24109849,267.0041573206749,293.5813141836457,244.65968581635425,255.29,251.11,246.27,249.42,250.16,249.22,254.77,251.51,252.67,258.06,262.15,269.32,272.17,271.32,263.1,263.62,266.73,267.56,256.77,258.78639999999996,MSFT
2023-03-03,252.19,255.62,251.39,255.29,30760136,265.88852329013446,290.91543856433947,244.02456143566044,251.11,246.27,249.42,250.16,249.22,254.77,251.51,252.67,258.06,262.15,269.32,272.17,271.32,263.1,263.62,266.73,267.56,256.77,258.35,258.78159999999997,MSFT
2023-03-02,246.55,251.4,245.61,251.11,24833646,264.48104488155025,288.99068084617045,242.6553191538295,246.27,249.42,250.16,249.22,254.77,251.51,252.67,258.06,262.15,269.32,272.17,271.32,263.1,263.62,266.73,267.56,256.77,258.35,264.6,258.6831999999999,MSFT
2023-03-01,250.76,250.93,245.79,246.27,27565259,262.74665965473594,287.76426184250323,240.45773815749675,249.42,250.16,249.22,254.77,251.51,252.67,258.06,262.15,269.32,272.17,271.32,263.1,263.62,266.73,267.56,256.77,258.35,264.6,252.75,258.318,MSFT
2023-02-28,249.07,251.49,248.73,249.42,22490950,261.4774539733325,286.734381874684,238.90661812531596,250.16,249.22,254.77,251.51,252.67,258.06,262.15,269.32,272.17,271.32,263.1,263.62,266.73,267.56,256.77,258.35,264.6,252.75,247.81,257.68559999999997,MSFT
2023-02-27,252.46,252.82,249.39,250.16,21190042,260.3996012139675,285.1669416688776,237.8520583311224,249.22,254.77,251.51,252.67,258.06,262.15,269.32,272.17,271.32,263.1,263.62,266.73,267.56,256.77,258.35,264.6,252.75,247.81,242.71,257.30679999999995,MSFT
2023-02-24,249.96,251.0,248.1,249.22,24990905,259.3348772888278,282.4062036653061,237.4777963346939,254.77,251.51,252.67,258.06,262.15,269.32,272.17,271.32,263.1,263.62,266.73,267.56,256.77,258.35,264.6,252.75,247.81,242.71,248.16,257.3916,MSFT
2023-02-23,255.56,256.84,250.48,254.77,29219095,258.9001270708442,279.7418703025178,237.85312969748225,251.51,252.67,258.06,262.15,269.32,272.17,271.32,263.1,263.62,266.73,267.56,256.77,258.35,264.6,252.75,247.81,242.71,248.16,248.0,257.2308,MSFT
2023-02-22,254.09,254.34,250.34,251.51,22491056,258.1963054450495,277.93214750571354,237.5848524942865,252.67,258.06,262.15,269.32,272.17,271.32,263.1,263.62,266.73,267.56,256.77,258.35,264.6,252.75,247.81,242.71,248.16,248.0,240.61,257.408,MSFT
2023-02-21,254.48,255.49,251.59,252.67,28397444,257.66999064075907,275.5098241813988,237.89617581860114,258.06,262.15,269.32,272.17,271.32,263.1,263.62,266.73,267.56,256.77,258.35,264.6,252.75,247.81,242.71,248.16,248.0,240.61,242.04,258.0484,MSFT
2023-02-17,259.39,260.09,256.0,258.06,30000055,257.7071343892582,273.3500590669645,238.63894093303554,262.15,269.32,272.17,271.32,263.1,263.62,266.73,267.56,256.77,258.35,264.6,252.75,247.81,242.71,248.16,248.0,240.61,242.04,242.58,258.0656,MSFT
2023-02-16,264.02,266.74,261.9,262.15,29603616,258.1302644474241,268.9298965924735,241.33110340752648,269.32,272.17,271.32,263.1,263.62,266.73,267.56,256.77,258.35,264.6,252.75,247.81,242.71,248.16,248.0,240.61,242.04,242.58,240.22,257.83000000000004,MSFT
2023-02-15,268.32,270.73,266.18,269.32,28962163,259.19595354766943,266.57018412592294,243.00281587407702,272.17,271.32,263.1,263.62,266.73,267.56,256.77,258.35,264.6,252.75,247.81,242.71,248.16,248.0,240.61,242.04,242.58,240.22,231.93,257.3724,MSFT
2023-02-14,272.67,274.97,269.28,272.17,37047924,260.43157701931995,268.468502849888,241.77749715011194,271.32,263.1,263.62,266.73,267.56,256.77,258.35,264.6,252.75,247.81,242.71,248.16,248.0,240.61,242.04,242.58,240.22,231.93,235.81,257.024,MSFT
2023-02-13,267.64,274.6,267.15,271.32,44630921,261.4685696841466,270.66297110888826,240.63602889111186,263.1,263.62,266.73,267.56,256.77,258.35,264.6,252.75,247.81,242.71,248.16,248.0,240.61,242.04,242.58,240.22,231.93,235.81,240.35,256.73240000000004,MSFT
2023-02-10,261.53,264.09,260.662,263.1,25818489,261.6239439999422,271.4569143189399,240.76008568106008,263.62,266.73,267.56,256.77,258.35,264.6,252.75,247.81,242.71,248.16,248.0,240.61,242.04,242.58,240.22,231.93,235.81,240.35,239.23,256.31239999999997,MSFT
2023-02-09,273.8,273.98,262.8,263.62,42375102,261.81404457137626,272.13002843552124,241.58997156447882,266.73,267.56,256.77,258.35,264.6,252.75,247.81,242.71,248.16,248.0,240.61,242.04,242.58,240.22,231.93,235.81,240.35,239.23,238.51,256.1432,MSFT
2023-02-08,273.2,276.76,266.21,266.73,54686049,262.2822308026738,273.3017447277575,241.85925527224242,267.56,256.77,258.35,264.6,252.75,247.81,242.71,248.16,248.0,240.61,242.04,242.58,240.22,231.93,235.81,240.35,239.23,238.51,235.77,255.86960000000005,MSFT
2023-02-07,260.53,268.775,260.08,267.56,50841365,262.7848754881334,274.4886680453028,242.0583319546971,256.77,258.35,264.6,252.75,247.81,242.71,248.16,248.0,240.61,242.04,242.58,240.22,231.93,235.81,240.35,239.23,238.51,235.77,228.85,255.472,MSFT
2023-02-06,257.44,258.3,254.78,256.77,22517997,262.2120302035493,274.52143777237046,242.2875622276295,258.35,264.6,252.75,247.81,242.71,248.16,248.0,240.61,242.04,242.58,240.22,231.93,235.81,240.35,239.23,238.51,235.77,228.85,227.12,254.78040000000001,MSFT
2023-02-03,259.542,264.2,257.1,258.35,29077256,261.8442178032113,274.5793548645403,242.37764513545983,264.6,252.75,247.81,242.71,248.16,248.0,240.61,242.04,242.58,240.22,231.93,235.81,240.35,239.23,238.51,235.77,228.85,227.12,224.93,254.02200000000002,MSFT
2023-02-02,258.82,264.69,257.25,264.6,39940437,262.1066732505245,275.1943485306927,242.6936514693073,252.75,247.81,242.71,248.16,248.0,240.61,242.04,242.58,240.22,231.93,235.81,240.35,239.23,238.51,235.77,228.85,227.12,224.93,222.31,253.5756,MSFT
2023-02-01,248.0,255.18,245.47,252.75,31259912,261.21556151237934,275.12575665067925,242.92624334932066,247.81,242.71,248.16,248.0,240.61,242.04,242.58,240.22,231.93,235.81,240.35,239.23,238.51,235.77,228.85,227.12,224.93,222.31,229.1,253.038,MSFT
2023-01-31,243.45,247.95,242.945,247.81,26541072,259.9388413683432,274.9587631561437,243.24723684385634,242.71,248.16,248.0,240.61,242.04,242.58,240.22,231.93,235.81,240.35,239.23,238.51,235.77,228.85,227.12,224.93,222.31,229.1,239.58,252.25600000000003,MSFT
2023-01-30,244.51,245.6,242.2,242.71,25867365,258.2979993332629,275.73119854782914,241.80380145217094,248.16,248.0,240.61,242.04,242.58,240.22,231.93,235.81,240.35,239.23,238.51,235.77,228.85,227.12,224.93,222.31,229.1,239.58,239.82,251.20080000000004,MSFT
2023-01-27,248.99,249.83,246.83,248.16,26498939,257.33247558723787,275.8667874699579,241.4682125300421,248.0,240.61,242.04,242.58,240.22,231.93,235.81,240.35,239.23,238.51,235.77,228.85,227.12,224.93,222.31,229.1,239.58,239.82,241.01,249.58200000000002,MSFT
2023-01-26,243.65,248.31,242.0,248.0,33454491,256.4436683884533,275.9548774760984,241.2581225239016,240.61,242.04,242.58,240.22,231.93,235.81,240.35,239.23,238.51,235.77,228.85,227.12,224.93,222.31,229.1,239.58,239.82,241.01,234.53,247.78,MSFT
2023-01-25,234.48,243.3,230.9,240.61,66526641,254.9356999705054,276.97573611782656,238.82126388217347,242.04,242.58,240.22,231.93,235.81,240.35,239.23,238.51,235.77,228.85,227.12,224.93,222.31,229.1,239.58,239.82,241.01,234.53,236.96,245.92440000000002,MSFT
2023-01-24,242.5,243.95,240.44,242.04,40234444,253.7075380685525,277.6079239966166,237.2420760033834,242.58,240.22,231.93,235.81,240.35,239.23,238.51,235.77,228.85,227.12,224.93,222.31,229.1,239.58,239.82,241.01,234.53,236.96,238.73,244.29280000000003,MSFT
2023-01-23,241.1,245.165,239.65,242.58,31933951,252.64777253821418,278.0844618965464,235.75653810345364,240.22,231.93,235.81,240.35,239.23,238.51,235.77,228.85,227.12,224.93,222.31,229.1,239.58,239.82,241.01,234.53,236.96,238.73,238.19,242.91199999999998,MSFT
2023-01-20,234.855,240.74,234.51,240.22,35389809,251.46417515362234,278.4563166335456,233.60068336645443,231.93,235.81,240.35,239.23,238.51,235.77,228.85,227.12,224.93,222.31,229.1,239.58,239.82,241.01,234.53,236.96,238.73,238.19,244.43,241.826,MSFT
2023-01-19,233.78,235.52,230.68,231.93,28623033,249.603777519944,279.17039808949664,229.86460191050338,235.81,240.35,239.23,238.51,235.77,228.85,227.12,224.93,222.31,229.1,239.58,239.82,241.01,234.53,236.96,238.73,238.19,244.43,241.8,240.71640000000002,MSFT
2023-01-18,241.565,242.38,235.52,235.81,30028692,248.29008442280647,277.81186023189935,227.8721397681007,240.35,239.23,238.51,235.77,228.85,227.12,224.93,222.31,229.1,239.58,239.82,241.01,234.53,236.96,238.73,238.19,244.43,241.8,240.45,240.086,MSFT
2023-01-17,237.97,240.91,237.09,240.35,29831257,247.53388590634873,275.06364140172,227.43835859828008,239.23,238.51,235.77,228.85,227.12,224.93,222.31,229.1,239.58,239.82,241.01,234.53,236.96,238.73,238.19,244.43,241.8,240.45,244.69,239.13320000000004,MSFT
