,Open,High,Low,Close,Volume,EMA,Bollinger_Upper,Bollinger_Lower,Close_Lag1,Close_Lag2,Close_Lag3,Close_Lag4,Close_Lag5,Close_Lag6,Close_Lag7,Close_Lag8,Close_Lag9,Close_Lag10,Close_Lag11,Close_Lag12,Close_Lag13,Close_Lag14,Close_Lag15,Close_Lag16,Close_Lag17,Close_Lag18,Close_Lag19,Trend,Stock_name
2023-02-10,149.46,151.3401,149.22,151.01,57450708,152.05766465851738,156.30028768965707,144.51171231034294,153.85,153.2,155.33,153.71,152.55,148.48,148.91,149.4,146.71,147.92,147.41,145.31,145.91,151.03,153.83,151.6,152.87,150.59,148.5,149.30999999999997,AAPL
2023-02-09,153.775,154.33,150.42,150.87,56007143,151.9445537386586,156.35236581863563,144.69663418136435,151.01,153.85,153.2,155.33,153.71,152.55,148.48,148.91,149.4,146.71,147.92,147.41,145.31,145.91,151.03,153.83,151.6,152.87,150.59,149.19879999999998,AAPL
2023-02-08,153.88,154.58,151.168,151.92,64120079,151.9422152873578,156.45226948706687,144.7297305129331,150.87,151.01,153.85,153.2,155.33,153.71,152.55,148.48,148.91,149.4,146.71,147.92,147.41,145.31,145.91,151.03,153.83,151.6,152.87,148.94679999999997,AAPL
2023-02-07,150.64,155.23,150.64,154.65,83322551,152.2000995457047,156.73773972091385,144.62226027908616,151.92,150.87,151.01,153.85,153.2,155.33,153.71,152.55,148.48,148.91,149.4,146.71,147.92,147.41,145.31,145.91,151.03,153.83,151.6,148.54479999999998,AAPL
2023-02-06,152.575,153.1,150.78,151.73,69858306,152.15532816039948,156.74867357233146,144.62432642766854,154.65,151.92,150.87,151.01,153.85,153.2,155.33,153.71,152.55,148.48,148.91,149.4,146.71,147.92,147.41,145.31,145.91,151.03,153.83,148.0872,AAPL
2023-02-03,148.03,157.38,147.83,154.5,154357337,152.37863024036145,156.8621923053427,144.5778076946573,151.73,154.65,151.92,150.87,151.01,153.85,153.2,155.33,153.71,152.55,148.48,148.91,149.4,146.71,147.92,147.41,145.31,145.91,151.03,147.5196,AAPL
2023-02-02,148.9,151.18,148.17,150.82,118338980,152.23018926508894,156.85017877270053,144.56882122729945,154.5,151.73,154.65,151.92,150.87,151.01,153.85,153.2,155.33,153.71,152.55,148.48,148.91,149.4,146.71,147.92,147.41,145.31,145.91,147.0008,AAPL
2023-02-01,143.97,146.61,141.32,145.43,77663633,151.58255219222335,156.90836268529375,144.46263731470623,150.82,154.5,151.73,154.65,151.92,150.87,151.01,153.85,153.2,155.33,153.71,152.55,148.48,148.91,149.4,146.71,147.92,147.41,145.31,146.452,AAPL
2023-01-31,142.7,144.34,142.28,144.29,65874459,150.8880234120116,157.05639503102435,144.21260496897565,145.43,150.82,154.5,151.73,154.65,151.92,150.87,151.01,153.85,153.2,155.33,153.71,152.55,148.48,148.91,149.4,146.71,147.92,147.41,145.6864,AAPL
2023-01-30,144.955,145.55,142.85,143.0,64015274,150.13678308705812,157.5636673459621,143.26433265403793,144.29,145.43,150.82,154.5,151.73,154.65,151.92,150.87,151.01,153.85,153.2,155.33,153.71,152.55,148.48,148.91,149.4,146.71,147.92,144.87759999999997,AAPL
2023-01-27,143.155,147.23,143.08,145.93,70555843,149.73613707876686,157.66293334538736,142.96606665461266,143.0,144.29,145.43,150.82,154.5,151.73,154.65,151.92,150.87,151.01,153.85,153.2,155.33,153.71,152.55,148.48,148.91,149.4,146.71,143.8936,AAPL
2023-01-26,143.17,144.25,141.9,143.96,54105068,149.18602878555097,157.90264587659493,142.45135412340505,145.93,143.0,144.29,145.43,150.82,154.5,151.73,154.65,151.92,150.87,151.01,153.85,153.2,155.33,153.71,152.55,148.48,148.91,149.4,142.97159999999997,AAPL
2023-01-25,140.89,142.43,138.81,141.86,65799349,148.48831175835565,158.374537581518,141.225462418482,143.96,145.93,143.0,144.29,145.43,150.82,154.5,151.73,154.65,151.92,150.87,151.01,153.85,153.2,155.33,153.71,152.55,148.48,148.91,142.0024,AAPL
2023-01-24,140.305,143.16,140.3,142.53,66435142,147.9208534956551,158.64911844325198,140.31288155674807,141.86,143.96,145.93,143.0,144.29,145.43,150.82,154.5,151.73,154.65,151.92,150.87,151.01,153.85,153.2,155.33,153.71,152.55,148.48,140.96280000000002,AAPL
2023-01-23,138.12,143.315,137.9,141.11,81760313,147.2722007817832,159.01320890603944,139.21179109396058,142.53,141.86,143.96,145.93,143.0,144.29,145.43,150.82,154.5,151.73,154.65,151.92,150.87,151.01,153.85,153.2,155.33,153.71,152.55,139.9824,AAPL
2023-01-20,135.28,138.02,134.22,137.87,80223626,146.37675308828005,159.3273423324604,137.4296576675396,141.11,142.53,141.86,143.96,145.93,143.0,144.29,145.43,150.82,154.5,151.73,154.65,151.92,150.87,151.01,153.85,153.2,155.33,153.71,138.9084,AAPL
2023-01-19,134.08,136.25,133.77,135.27,58280413,145.31896707987244,159.55976319634607,135.35323680365394,137.87,141.11,142.53,141.86,143.96,145.93,143.0,144.29,145.43,150.82,154.5,151.73,154.65,151.92,150.87,151.01,153.85,153.2,155.33,137.91960000000003,AAPL
2023-01-18,136.815,138.61,135.03,135.21,69672800,144.35620831036078,159.1292571614067,133.7717428385933,135.27,137.87,141.11,142.53,141.86,143.96,145.93,143.0,144.29,145.43,150.82,154.5,151.73,154.65,151.92,150.87,151.01,153.85,153.2,137.03480000000002,AAPL
2023-01-17,134.83,137.29,134.13,135.94,63646627,143.554664661755,158.6749481851898,132.5000518148102,135.21,135.27,137.87,141.11,142.53,141.86,143.96,145.93,143.0,144.29,145.43,150.82,154.5,151.73,154.65,151.92,150.87,151.01,153.85,135.8964,AAPL
2023-01-13,132.03,134.92,131.66,134.76,57809719,142.7170775511117,157.96543468901578,131.30056531098418,135.94,135.21,135.27,137.87,141.11,142.53,141.86,143.96,145.93,143.0,144.29,145.43,150.82,154.5,151.73,154.65,151.92,150.87,151.01,135.0648,AAPL
2023-01-12,133.88,134.26,131.44,133.41,71379648,141.83068921291058,157.62559486978134,129.88040513021863,134.76,135.94,135.21,135.27,137.87,141.11,142.53,141.86,143.96,145.93,143.0,144.29,145.43,150.82,154.5,151.73,154.65,151.92,150.87,134.522,AAPL
2023-01-11,131.25,133.51,130.46,133.49,69458949,141.03633785930006,157.0536969473232,128.71430305267683,133.41,134.76,135.94,135.21,135.27,137.87,141.11,142.53,141.86,143.96,145.93,143.0,144.29,145.43,150.82,154.5,151.73,154.65,151.92,134.03959999999998,AAPL
2023-01-10,130.26,131.2636,128.12,130.73,63896155,140.05478187270006,156.3146134716429,127.33438652835711,133.49,133.41,134.76,135.94,135.21,135.27,137.87,141.11,142.53,141.86,143.96,145.93,143.0,144.29,145.43,150.82,154.5,151.73,154.65,133.73760000000001,AAPL
2023-01-09,130.465,133.41,129.89,130.15,70790813,139.1114693133953,154.6603758804831,126.53862411951685,130.73,133.49,133.41,134.76,135.94,135.21,135.27,137.87,141.11,142.53,141.86,143.96,145.93,143.0,144.29,145.43,150.82,154.5,151.73,133.1924,AAPL
2023-01-06,126.01,130.29,124.89,129.62,87754715,138.2075198549767,153.3453376135393,125.6426623864607,130.15,130.73,133.49,133.41,134.76,135.94,135.21,135.27,137.87,141.11,142.53,141.86,143.96,145.93,143.0,144.29,145.43,150.82,154.5,132.7288,AAPL
2023-01-05,127.13,127.77,124.76,125.02,80962708,136.95156558307417,151.41439002756627,124.62560997243374,129.62,130.15,130.73,133.49,133.41,134.76,135.94,135.21,135.27,137.87,141.11,142.53,141.86,143.96,145.93,143.0,144.29,145.43,150.82,132.43479999999997,AAPL
2023-01-04,126.89,128.6557,125.08,126.36,89113633,135.9428450513528,149.72918766855702,123.86481233144292,125.02,129.62,130.15,130.73,133.49,133.41,134.76,135.94,135.21,135.27,137.87,141.11,142.53,141.86,143.96,145.93,143.0,144.29,145.43,132.1936,AAPL
2023-01-03,130.28,130.9,124.17,125.07,112117471,134.907335998843,149.05076964363562,122.50723035636437,126.36,125.02,129.62,130.15,130.73,133.49,133.41,134.76,135.94,135.21,135.27,137.87,141.11,142.53,141.86,143.96,145.93,143.0,144.29,132.27759999999998,AAPL
2022-12-30,128.41,129.95,127.43,129.93,77034209,134.4333039989532,147.9420556939064,122.17994430609362,125.07,126.36,125.02,129.62,130.15,130.73,133.49,133.41,134.76,135.94,135.21,135.27,137.87,141.11,142.53,141.86,143.96,145.93,143.0,132.58159999999998,AAPL
2022-12-29,127.99,130.4814,127.73,129.61,75703710,133.9739417133386,146.92229285096238,121.86070714903764,129.93,125.07,126.36,125.02,129.62,130.15,130.73,133.49,133.41,134.76,135.94,135.21,135.27,137.87,141.11,142.53,141.86,143.96,145.93,132.95039999999997,AAPL
2022-12-28,129.67,131.0275,125.87,126.04,85438391,133.21832821683017,145.20848967832168,121.58551032167831,129.61,129.93,125.07,126.36,125.02,129.62,130.15,130.73,133.49,133.41,134.76,135.94,135.21,135.27,137.87,141.11,142.53,141.86,143.96,133.2284,AAPL
2022-12-27,131.38,131.41,128.72,130.03,69007830,132.9146779104654,143.4877838881833,121.91321611181674,126.04,129.61,129.93,125.07,126.36,125.02,129.62,130.15,130.73,133.49,133.41,134.76,135.94,135.21,135.27,137.87,141.11,142.53,141.86,133.4968,AAPL
2022-12-23,130.92,132.415,129.64,131.86,63814893,132.81423239518298,142.08984668695487,122.31115331304514,130.03,126.04,129.61,129.93,125.07,126.36,125.02,129.62,130.15,130.73,133.49,133.41,134.76,135.94,135.21,135.27,137.87,141.11,142.53,133.744,AAPL
2022-12-22,134.352,134.56,130.3,132.23,77852108,132.75859121468935,140.30058951598704,123.07041048401294,131.86,130.03,126.04,129.61,129.93,125.07,126.36,125.02,129.62,130.15,130.73,133.49,133.41,134.76,135.94,135.21,135.27,137.87,141.11,134.12399999999997,AAPL
2022-12-21,132.98,136.81,132.75,135.45,85927993,133.0149158609094,139.02921723545086,123.77578276454916,132.23,131.86,130.03,126.04,129.61,129.93,125.07,126.36,125.02,129.62,130.15,130.73,133.49,133.41,134.76,135.94,135.21,135.27,137.87,134.64960000000002,AAPL
2022-12-20,131.39,133.25,129.89,132.3,77432819,132.9468286360609,138.13854248799157,124.10945751200842,135.45,132.23,131.86,130.03,126.04,129.61,129.93,125.07,126.36,125.02,129.62,130.15,130.73,133.49,133.41,134.76,135.94,135.21,135.27,135.3328,AAPL
2022-12-19,135.11,135.2,131.32,132.37,79592614,132.89189257548367,137.74829258529374,124.20970741470623,132.3,135.45,132.23,131.86,130.03,126.04,129.61,129.93,125.07,126.36,125.02,129.62,130.15,130.73,133.49,133.41,134.76,135.94,135.21,136.05920000000003,AAPL
2022-12-16,136.685,137.65,133.73,134.51,160156900,133.04599804448523,137.62788289292723,124.26011710707273,132.37,132.3,135.45,132.23,131.86,130.03,126.04,129.61,129.93,125.07,126.36,125.02,129.62,130.15,130.73,133.49,133.41,134.76,135.94,136.79560000000004,AAPL
2022-12-15,141.11,141.8,136.025,136.5,98931907,133.3749506116771,137.7480618899839,124.19593811001613,134.51,132.37,132.3,135.45,132.23,131.86,130.03,126.04,129.61,129.93,125.07,126.36,125.02,129.62,130.15,130.73,133.49,133.41,134.76,137.44160000000005,AAPL
2022-12-14,145.35,146.655,141.16,143.21,82291182,134.31162198199357,139.97778724907008,122.81121275092991,136.5,134.51,132.37,132.3,135.45,132.23,131.86,130.03,126.04,129.61,129.93,125.07,126.36,125.02,129.62,130.15,130.73,133.49,133.41,138.15600000000003,AAPL
2022-12-13,149.5,149.9692,144.24,145.47,93886161,135.37432465037514,142.6274593998356,121.36754060016439,143.21,136.5,134.51,132.37,132.3,135.45,132.23,131.86,130.03,126.04,129.61,129.93,125.07,126.36,125.02,129.62,130.15,130.73,133.49,139.07760000000002,AAPL
2022-12-12,142.7,144.5,141.06,144.49,70462654,136.24248420748228,144.55202699697492,120.54297300302505,145.47,143.21,136.5,134.51,132.37,132.3,135.45,132.23,131.86,130.03,126.04,129.61,129.93,125.07,126.36,125.02,129.62,130.15,130.73,139.9232,AAPL
2022-12-09,142.34,145.57,140.9,142.16,76097011,136.806057140103,145.82689874551895,120.41110125448104,144.49,145.47,143.21,136.5,134.51,132.37,132.3,135.45,132.23,131.86,130.03,126.04,129.61,129.93,125.07,126.36,125.02,129.62,130.15,140.746,AAPL
2022-12-08,142.36,143.52,141.1,142.65,62128338,137.36262312675987,147.05243246730763,120.43556753269237,142.16,144.49,145.47,143.21,136.5,134.51,132.37,132.3,135.45,132.23,131.86,130.03,126.04,129.61,129.93,125.07,126.36,125.02,129.62,141.62480000000002,AAPL
2022-12-07,142.19,143.37,140.0,140.94,69721094,137.70332568611607,147.84094854107047,120.77905145892953,142.65,142.16,144.49,145.47,143.21,136.5,134.51,132.37,132.3,135.45,132.23,131.86,130.03,126.04,129.61,129.93,125.07,126.36,125.02,142.47520000000003,AAPL
2022-12-06,147.075,147.3,141.92,142.91,64727186,138.1991994302955,148.5131002664696,121.8958997335304,140.94,142.65,142.16,144.49,145.47,143.21,136.5,134.51,132.37,132.3,135.45,132.23,131.86,130.03,126.04,129.61,129.93,125.07,126.36,143.22959999999998,AAPL
2022-12-05,147.77,150.9199,145.77,146.63,68826442,139.0021328178864,149.77557873119952,122.66042126880053,142.91,140.94,142.65,142.16,144.49,145.47,143.21,136.5,134.51,132.37,132.3,135.45,132.23,131.86,130.03,126.04,129.61,129.93,125.07,143.892,AAPL
2022-12-02,145.96,148.0,145.65,147.81,65447446,139.84097731142103,150.78966764519618,123.9203323548038,146.63,142.91,140.94,142.65,142.16,144.49,145.47,143.21,136.5,134.51,132.37,132.3,135.45,132.23,131.86,130.03,126.04,129.61,129.93,144.47560000000001,AAPL
2022-12-01,148.21,149.13,146.61,148.31,71250416,140.6475509008095,152.0795601308442,124.46843986915589,147.81,146.63,142.91,140.94,142.65,142.16,144.49,145.47,143.21,136.5,134.51,132.37,132.3,135.45,132.23,131.86,130.03,126.04,129.61,145.1148,AAPL
2022-11-30,141.395,148.72,140.55,148.03,111380880,141.3506412912086,153.02455568795872,125.36544431204126,148.31,147.81,146.63,142.91,140.94,142.65,142.16,144.49,145.47,143.21,136.5,134.51,132.37,132.3,135.45,132.23,131.86,130.03,126.04,145.808,AAPL
2022-11-29,144.29,144.81,140.355,141.17,83763803,141.33343735871253,152.33034149838505,127.57265850161495,148.03,148.31,147.81,146.63,142.91,140.94,142.65,142.16,144.49,145.47,143.21,136.5,134.51,132.37,132.3,135.45,132.23,131.86,130.03,146.30239999999998,AAPL
2022-11-28,145.14,146.64,143.38,144.22,69346522,141.60834808645419,152.24670607529777,129.07529392470224,141.17,148.03,148.31,147.81,146.63,142.91,140.94,142.65,142.16,144.49,145.47,143.21,136.5,134.51,132.37,132.3,135.45,132.23,131.86,146.23719999999997,AAPL
2022-11-25,148.305,148.88,147.12,148.11,35195860,142.22755303060143,152.7351036532164,130.2118963467836,144.22,141.17,148.03,148.31,147.81,146.63,142.91,140.94,142.65,142.16,144.49,145.47,143.21,136.5,134.51,132.37,132.3,135.45,132.23,146.0888,AAPL
2022-11-23,149.45,151.83,149.34,151.07,58301395,143.0696908372108,153.5728991970412,131.2581008029588,148.11,144.22,141.17,148.03,148.31,147.81,146.63,142.91,140.94,142.65,142.16,144.49,145.47,143.21,136.5,134.51,132.37,132.3,135.45,145.82680000000005,AAPL
2022-11-22,148.13,150.42,146.925,150.18,51804132,143.7468631384288,154.31808134627397,131.985918653726,151.07,148.11,144.22,141.17,148.03,148.31,147.81,146.63,142.91,140.94,142.65,142.16,144.49,145.47,143.21,136.5,134.51,132.37,132.3,145.58240000000004,AAPL
2022-11-21,150.16,150.37,147.715,148.01,58724070,144.15287617286418,154.04982260270015,133.82517739729985,150.18,151.07,148.11,144.22,141.17,148.03,148.31,147.81,146.63,142.91,140.94,142.65,142.16,144.49,145.47,143.21,136.5,134.51,132.37,145.45120000000006,AAPL
2022-11-18,152.305,152.7,149.97,151.29,74829573,144.83260225163903,153.92241534014684,135.84458465985315,148.01,150.18,151.07,148.11,144.22,141.17,148.03,148.31,147.81,146.63,142.91,140.94,142.65,142.16,144.49,145.47,143.21,136.5,134.51,145.5464,AAPL
2022-11-17,146.43,151.48,146.15,150.72,80389400,145.39330679910196,153.65973556916873,137.7282644308313,151.29,148.01,150.18,151.07,148.11,144.22,141.17,148.03,148.31,147.81,146.63,142.91,140.94,142.65,142.16,144.49,145.47,143.21,136.5,145.93480000000002,AAPL
2022-11-16,149.13,149.87,147.29,148.79,64218266,145.7168013896637,153.09711050816756,139.51988949183246,150.72,151.29,148.01,150.18,151.07,148.11,144.22,141.17,148.03,148.31,147.81,146.63,142.91,140.94,142.65,142.16,144.49,145.47,143.21,146.35200000000003,AAPL
2022-11-15,152.215,153.59,148.5613,150.04,89868332,146.12853459064812,153.4694119209351,139.8305880790649,148.79,150.72,151.29,148.01,150.18,151.07,148.11,144.22,141.17,148.03,148.31,147.81,146.63,142.91,140.94,142.65,142.16,144.49,145.47,146.71640000000002,AAPL
2022-11-14,148.97,150.28,147.43,148.28,73374114,146.33343605820545,153.62332318164331,139.9576768183567,150.04,148.79,150.72,151.29,148.01,150.18,151.07,148.11,144.22,141.17,148.03,148.31,147.81,146.63,142.91,140.94,142.65,142.16,144.49,146.596,AAPL
2022-11-11,145.82,150.01,144.37,149.7,93979665,146.65406119551923,153.91173772310862,140.19026227689136,148.28,150.04,148.79,150.72,151.29,148.01,150.18,151.07,148.11,144.22,141.17,148.03,148.31,147.81,146.63,142.91,140.94,142.65,142.16,146.6376,AAPL
2022-11-10,141.24,146.87,139.5,146.87,118854028,146.67462679594595,153.7523268490679,140.82067315093207,149.7,148.28,150.04,148.79,150.72,151.29,148.01,150.18,151.07,148.11,144.22,141.17,148.03,148.31,147.81,146.63,142.91,140.94,142.65,146.81,AAPL
2022-11-09,138.5,138.55,134.5933,134.87,74917794,145.55037662490346,155.21018877902122,138.5848112209788,146.87,149.7,148.28,150.04,148.79,150.72,151.29,148.01,150.18,151.07,148.11,144.22,141.17,148.03,148.31,147.81,146.63,142.91,140.94,147.1412,AAPL
2022-11-08,140.41,141.43,137.49,139.5,89908477,144.97415027967455,155.3769701106099,138.2740298893901,134.87,146.87,149.7,148.28,150.04,148.79,150.72,151.29,148.01,150.18,151.07,148.11,144.22,141.17,148.03,148.31,147.81,146.63,142.91,147.2632,AAPL
2022-11-07,137.11,139.145,135.671,138.92,83374628,144.39756453875316,155.73037812553142,137.5216218744686,139.5,134.87,146.87,149.7,148.28,150.04,148.79,150.72,151.29,148.01,150.18,151.07,148.11,144.22,141.17,148.03,148.31,147.81,146.63,147.07440000000005,AAPL
2022-11-04,142.09,142.67,134.38,138.38,140814796,143.82446315411,156.03634614130823,136.3906538586918,138.92,139.5,134.87,146.87,149.7,148.28,150.04,148.79,150.72,151.29,148.01,150.18,151.07,148.11,144.22,141.17,148.03,148.31,147.81,146.78600000000003,AAPL
2022-11-03,142.06,142.8,138.75,138.88,97918516,143.3535619013376,156.08370714500583,135.45029285499416,138.38,138.92,139.5,134.87,146.87,149.7,148.28,150.04,148.79,150.72,151.29,148.01,150.18,151.07,148.11,144.22,141.17,148.03,148.31,146.52880000000002,AAPL
2022-11-02,148.945,152.17,145.0,145.03,93604623,143.5132226726388,155.85356630014698,135.35243369985298,138.88,138.38,138.92,139.5,134.87,146.87,149.7,148.28,150.04,148.79,150.72,151.29,148.01,150.18,151.07,148.11,144.22,141.17,148.03,146.3048,AAPL
2022-11-01,155.08,155.45,149.13,150.65,80379345,144.1929157514351,156.18026027266384,135.28773972733612,145.03,138.88,138.38,138.92,139.5,134.87,146.87,149.7,148.28,150.04,148.79,150.72,151.29,148.01,150.18,151.07,148.11,144.22,141.17,145.78840000000002,AAPL
2022-10-31,153.155,154.24,151.92,153.34,97943171,145.0640666322508,157.08304173876388,135.60195826123612,150.65,145.03,138.88,138.38,138.92,139.5,134.87,146.87,149.7,148.28,150.04,148.79,150.72,151.29,148.01,150.18,151.07,148.11,144.22,145.47920000000005,AAPL
2022-10-28,148.2,157.5,147.82,155.74,164762371,146.08082219108408,158.3904690871648,135.4465309128352,153.34,150.65,145.03,138.88,138.38,138.92,139.5,134.87,146.87,149.7,148.28,150.04,148.79,150.72,151.29,148.01,150.18,151.07,148.11,145.06120000000004,AAPL
2022-10-27,148.07,149.046,144.13,144.8,109180150,145.95883912526656,158.24807372747225,135.25792627252773,155.74,153.34,150.65,145.03,138.88,138.38,138.92,139.5,134.87,146.87,149.7,148.28,150.04,148.79,150.72,151.29,148.01,150.18,151.07,144.61880000000002,AAPL
2022-10-26,150.96,151.99,148.04,149.35,88436172,146.28180682762215,158.051286677606,135.28271332239396,144.8,155.74,153.34,150.65,145.03,138.88,138.38,138.92,139.5,134.87,146.87,149.7,148.28,150.04,148.79,150.72,151.29,148.01,150.18,144.30440000000004,AAPL
2022-10-25,150.09,152.49,149.36,152.34,74732290,146.85877760594386,158.3391724395025,135.2108275604975,149.35,144.8,155.74,153.34,150.65,145.03,138.88,138.38,138.92,139.5,134.87,146.87,149.7,148.28,150.04,148.79,150.72,151.29,148.01,143.92000000000004,AAPL
2022-10-24,147.185,150.23,146.0,149.45,75981918,147.10556069109205,158.4613705903742,135.23262940962576,152.34,149.35,144.8,155.74,153.34,150.65,145.03,138.88,138.38,138.92,139.5,134.87,146.87,149.7,148.28,150.04,148.79,150.72,151.29,143.86240000000004,AAPL
2022-10-21,142.87,147.8479,142.649,147.27,86548609,147.12122157765472,158.0742685523786,135.21773144762136,149.45,152.34,149.35,144.8,155.74,153.34,150.65,145.03,138.88,138.38,138.92,139.5,134.87,146.87,149.7,148.28,150.04,148.79,150.72,144.3236,AAPL
2022-10-20,143.02,145.89,142.65,143.39,64521989,146.76586714168758,157.62751531453722,134.9314846854628,147.27,149.45,152.34,149.35,144.8,155.74,153.34,150.65,145.03,138.88,138.38,138.92,139.5,134.87,146.87,149.7,148.28,150.04,148.79,144.58759999999998,AAPL
2022-10-19,141.69,144.9492,141.5,143.86,61758340,146.48911789009827,157.365570851545,134.700429148455,143.39,147.27,149.45,152.34,149.35,144.8,155.74,153.34,150.65,145.03,138.88,138.38,138.92,139.5,134.87,146.87,149.7,148.28,150.04,144.7288,AAPL
2022-10-18,145.49,146.7,140.61,143.75,99136610,146.22824951961275,156.93133902262906,134.50566097737095,143.86,143.39,147.27,149.45,152.34,149.35,144.8,155.74,153.34,150.65,145.03,138.88,138.38,138.92,139.5,134.87,146.87,149.7,148.28,144.7216,AAPL
2022-10-17,141.065,142.9,140.27,142.41,85250939,145.86460670822106,156.66280180790307,134.18719819209696,143.75,143.86,143.39,147.27,149.45,152.34,149.35,144.8,155.74,153.34,150.65,145.03,138.88,138.38,138.92,139.5,134.87,146.87,149.7,144.86559999999997,AAPL
2022-10-14,144.31,144.52,138.19,138.38,88597969,145.15178702172383,156.328118077416,133.389881922584,142.41,143.75,143.86,143.39,147.27,149.45,152.34,149.35,144.8,155.74,153.34,150.65,145.03,138.88,138.38,138.92,139.5,134.87,146.87,145.058,AAPL
2022-10-13,134.99,143.59,134.37,142.99,113223975,144.94590254346443,156.1221467009174,133.20785329908264,138.38,142.41,143.75,143.86,143.39,147.27,149.45,152.34,149.35,144.8,155.74,153.34,150.65,145.03,138.88,138.38,138.92,139.5,134.87,145.1024,AAPL
2022-10-12,139.13,140.36,138.16,138.34,70433744,144.31676896789637,155.76385491414473,133.9131450858553,142.99,138.38,142.41,143.75,143.86,143.39,147.27,149.45,152.34,149.35,144.8,155.74,153.34,150.65,145.03,138.88,138.38,138.92,139.5,144.9996,AAPL
2022-10-11,139.9,141.35,138.22,138.98,77033672,143.80850525666813,155.7936798330754,133.8313201669246,138.34,142.99,138.38,142.41,143.75,143.86,143.39,147.27,149.45,152.34,149.35,144.8,155.74,153.34,150.65,145.03,138.88,138.38,138.92,144.78719999999998,AAPL
2022-10-10,140.42,141.89,138.5729,140.42,74899002,143.4857904703188,155.71869252801707,134.0563074719829,138.98,138.34,142.99,138.38,142.41,143.75,143.86,143.39,147.27,149.45,152.34,149.35,144.8,155.74,153.34,150.65,145.03,138.88,138.38,145.1048,AAPL
2022-10-07,142.54,143.1,139.445,140.09,85925559,143.16238185409796,155.61321388783955,134.33278611216048,140.42,138.98,138.34,142.99,138.38,142.41,143.75,143.86,143.39,147.27,149.45,152.34,149.35,144.8,155.74,153.34,150.65,145.03,138.88,145.27960000000002,AAPL
2022-10-06,145.81,147.54,145.22,145.43,68402169,143.37834548704103,155.54700179072807,135.05399820927192,140.09,140.42,138.98,138.34,142.99,138.38,142.41,143.75,143.86,143.39,147.27,149.45,152.34,149.35,144.8,155.74,153.34,150.65,145.03,145.46200000000002,AAPL
2022-10-05,144.075,147.38,143.01,146.4,79470968,143.66612210732285,155.62619957678118,135.11180042321882,145.43,140.09,140.42,138.98,138.34,142.99,138.38,142.41,143.75,143.86,143.39,147.27,149.45,152.34,149.35,144.8,155.74,153.34,150.65,145.66320000000002,AAPL
2022-10-04,145.03,146.22,144.26,146.1,87830064,143.89792000186353,155.10309419708483,135.1799058029152,146.4,145.43,140.09,140.42,138.98,138.34,142.99,138.38,142.41,143.75,143.86,143.39,147.27,149.45,152.34,149.35,144.8,155.74,153.34,145.8004,AAPL
2022-10-03,138.21,143.07,137.685,142.45,114311663,143.7600228588289,153.83602045388986,135.35797954611016,146.1,146.4,145.43,140.09,140.42,138.98,138.34,142.99,138.38,142.41,143.75,143.86,143.39,147.27,149.45,152.34,149.35,144.8,155.74,146.15959999999998,AAPL
2022-09-30,141.28,143.1,138.0,138.2,124925274,143.23049687227376,151.75715320116362,135.68284679883632,142.45,146.1,146.4,145.43,140.09,140.42,138.98,138.34,142.99,138.38,142.41,143.75,143.86,143.39,147.27,149.45,152.34,149.35,144.8,146.61759999999998,AAPL
2022-09-29,146.1,146.72,140.68,142.48,128138237,143.15902097967626,151.64249003888733,135.56550996111264,138.2,142.45,146.1,146.4,145.43,140.09,140.42,138.98,138.34,142.99,138.38,142.41,143.75,143.86,143.39,147.27,149.45,152.34,149.35,147.0212,AAPL
2022-09-28,147.64,150.6414,144.84,149.84,146691387,143.79530469589756,151.74335259457047,135.51364740542954,142.48,138.2,142.45,146.1,146.4,145.43,140.09,140.42,138.98,138.34,142.99,138.38,142.41,143.75,143.86,143.39,147.27,149.45,152.34,147.86200000000002,AAPL
2022-09-27,152.74,154.72,149.945,151.76,84442741,144.55384710581205,151.58640632420378,135.61259367579618,149.84,142.48,138.2,142.45,146.1,146.4,145.43,140.09,140.42,138.98,138.34,142.99,138.38,142.41,143.75,143.86,143.39,147.27,149.45,148.62160000000003,AAPL
2022-09-26,149.66,153.7701,149.64,150.77,93339409,145.1458616671633,151.87468990810885,135.45631009189117,151.76,149.84,142.48,138.2,142.45,146.1,146.4,145.43,140.09,140.42,138.98,138.34,142.99,138.38,142.41,143.75,143.86,143.39,147.27,149.08040000000005,AAPL
2022-09-23,151.19,151.47,148.56,150.43,96029909,145.64911293695727,152.4365018607138,135.21049813928624,150.77,151.76,149.84,142.48,138.2,142.45,146.1,146.4,145.43,140.09,140.42,138.98,138.34,142.99,138.38,142.41,143.75,143.86,143.39,149.78520000000006,AAPL
2022-09-22,152.38,154.47,150.91,152.74,86264792,146.3244355143899,153.77581312414887,134.80618687585113,150.43,150.77,151.76,149.84,142.48,138.2,142.45,146.1,146.4,145.43,140.09,140.42,138.98,138.34,142.99,138.38,142.41,143.75,143.86,150.40720000000002,AAPL
2022-09-21,157.34,158.74,153.6,153.72,101696790,147.0287749892099,155.15782617329356,134.41017382670648,152.74,150.43,150.77,151.76,149.84,142.48,138.2,142.45,146.1,146.4,145.43,140.09,140.42,138.98,138.34,142.99,138.38,142.41,143.75,151.02280000000002,AAPL
